ID,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
38362,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2022-01-10,,,,public,2022-01-10,"Group Market : order book : view parameter delivery initiator date , FED_floor date, oldest date of purchase display wrong.",new,open,
38348,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-10,,,,public,2022-01-10,Auction market : Order entry : Unable to do order entry as dropdown placeholder is not working.,new,open,
38321,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-08,,,,public,2022-01-08,Ascending Market : Margin block release report : export of Margin block release report showing incorrect date and time,new,open,
38320,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-08,,,,public,2022-01-08,Ascending Market : initiator history : export of initiator history showing incorrect date and time.,new,open,
38318,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-08,,,,public,2022-01-08,Group Market : margin block release report export shows incorrect date and time.,new,open,
38317,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2022-01-08,,,,public,2022-01-08,Group Market : order Book : in view entry after refresh showing error as Internal order no not found.,new,open,
38316,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-08,,,,public,2022-01-08,while modify order entry its shows error as bidding start time should be greater than current time,new,open,
38315,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-08,,,,public,2022-01-08,Bid start time and server time has diff of 1 hr then also getting error as bid start time and current time should have 7 min dif,new,open,
38314,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-08,,,,public,2022-01-08,Group Auction : Order Book : in view entry displayed time according to changed time zone.,new,open,
38301,NCDFI spotlite,shivdasc,tejast,normal,minor,have not tried,,Bug,2022-01-07,,,,public,2022-01-07,Ascending market : Order entry :as per time zone day change ( as day change to 8 January ) so unable to select today date for or,assigned,open,
38296,NCDFI spotlite,shivdasc,tejast,normal,minor,have not tried,,Bug,2022-01-07,,,,public,2022-01-07,Ascending market : future watch : while modify order bid start time and end time showing according to change time zone.,assigned,open,
38288,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-07,,,,public,2022-01-07,bid start time is 02:00 pm and server time going is 01:20 pm then also getting an error of time should be greater than 7 min,new,open,
38284,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Bug,2022-01-07,,,,public,2022-01-07,Ascending market : Initiator getting error while order entry and submit button is also not getting.,new,open,
38181,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2022-01-05,,,,public,2022-01-05,location name is getting crop on auction card and popup also not displayed after placing curser.,new,open,
38164,NCDFI spotlite,ravinar,swapnilm,normal,minor,always,,Bug,2022-01-04,,,,public,2022-01-04,Observation- Trade price is displayed as 0 after auction end. In contract show trade price is NO. AMAR-000000000247,assigned,open,
38020,NCDFI spotlite,saurabhr,,normal,major,have not tried,,Bug,2021-12-30,,,,public,2021-12-30,Admin login :- Group Market :- Auction Winner List :- If system time zone is different from server time (Time Zone selected was,new,open,
38019,NCDFI spotlite,Upasanak,,normal,minor,have not tried,,Observation,2021-12-30,,,,public,2021-12-30,Observation - Ascending Market : Margin block release repot - soft block soft release records are not getting displalyed if bid,new,open,
38018,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Observation,2021-12-30,,,,public,2021-12-30,Observation :- Group Auction :- Order Entry :- It is allowed to enter quantity upto 3 decimal places. Int Ord No :- 02364121259,new,open,
37990,NCDFI spotlite,Upasanak,,low,minor,have not tried,,Observation,2021-12-29,,,,public,2021-12-29,"Observation : Group Auction - in order request, order confirmed, bid request, bid confirmed, cancel ord request, cancel ord conf",new,open,
37957,NCDFI spotlite,Upasanak,,normal,minor,have not tried,,Observation,2021-12-28,,,,public,2021-12-28,Ascending Market : Location and manufacturing plant labels are not getting displayed in asc auction floor.,new,open,
37951,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Observation,2021-12-28,,,,public,2021-12-28,"Observation :- Ascending Market :- Auction Winner List Export:- In grid for auction date column ,date & time are getting display",new,open,
37950,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Bug,2021-12-28,,,,public,2021-12-28,Ascending Market :- Margin Block Release Report Export :- If system time zone is different from server time (Time Zone selected,new,open,
37949,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Bug,2021-12-28,,,,public,2021-12-28,Ascending Market :- Auction Winner List :- If system time zone is different from server time (Time Zone selected was 'UTC -12 I,new,open,
37948,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Observation,2021-12-28,,,,public,2021-12-28,"Observation :- Ascending Market :- In order confirmation,bid confirmation, cancelled bid notification , Qty is getting displaye",new,open,
37928,NCDFI spotlite,saurabhr,,normal,major,have not tried,,Bug,2021-12-27,,,,public,2021-12-27,Ascending Market :- Auction Winner List :- Auction date is getting displayed blank. Trade No :- 283611352000069,new,open,
37926,NCDFI spotlite,Upasanak,,normal,minor,have not tried,,Observation,2021-12-27,,,,public,2021-12-27,"Observation - Auction Market : in order cancellation request notification, Qty is getting displayed upto 5 decimal places. Exch",new,open,
37922,NCDFI spotlite,saurabhr,,normal,major,have not tried,,Bug,2021-12-27,,,,public,2021-12-27,"Ascending Market : Bid submitted successfully for bid qty '123456', but if we try to modify same bid from order book then it sho",new,open,
37919,NCDFI spotlite,Upasanak,,normal,minor,have not tried,,Bug,2021-12-27,,,,public,2021-12-27,"Group Auction : Bid History, if system time is different than server time then time is getting displayed incorrect for order dat",new,open,
37918,NCDFI spotlite,Upasanak,,normal,minor,have not tried,,Bug,2021-12-27,,,,public,2021-12-27,"Group auction: Generate bid history, if system time is different than server time then time is getting displayed incorrect for o",new,open,
37916,NCDFI spotlite,Upasanak,,normal,minor,have not tried,,Bug,2021-12-27,,,,public,2021-12-27,"Group Auction: Trade book, View Bill Of Materials, Trade date time is getting displayed as invalid date. Trade : 213611120000011",new,open,
37892,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-24,,,,public,2021-12-24,group auction : margin block release : data is not displayed.,new,open,
37891,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-24,,,,public,2021-12-24,"if we save order and change time zone, the popup is displayed for save order and time zone error, popup is not getting refresh",new,open,
37890,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-24,,,,public,2021-12-24,Group auction: market watch: the logical session is displayed according to change time zone.,new,open,
37889,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-24,,,,public,2021-12-24,"when we edit order the date of delivery initiation date, oldest date of purchase is displayed blank although it was enter.",new,open,
37887,NCDFI spotlite,saurabhr,,normal,major,have not tried,,Observation,2021-12-24,,,,public,2021-12-24,"Ascending Market :- Margin Block Release Report :- In the date & time column, time is not getting displayed. Internal ord no :-",new,open,
37886,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Bug,2021-12-24,,,,public,2021-12-24,"Auction Market :- Auction tracker :- Format A :- After clicking on the add button,grid is displayed containing the bid details",new,open,
37857,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-23,,,,public,2021-12-24,"selected '(UTC-12.00) International Date Line West' zone , then in date selection filter unable to select today date.",closed,open,
37856,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-23,,,,public,2021-12-24,"If we selected time zone as '(UTC-12.00), then in auction winner list auction date is displayed wrong.",closed,open,
37871,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Observation,2021-12-23,,,,public,2021-12-23,"Observation :- Auction Market :- Confirmation Price Updation :- In column heading, 'Unique No' is misspelled as 'Uique No '.",new,open,
37870,NCDFI spotlite,saurabhr,,normal,major,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,"Auction market :- Best Bid Price ,Yankee Trade Allocation Screens :- If system time zone is different from server time zone '(",new,open,
37869,NCDFI spotlite,Upasanak,swapnilm,normal,minor,have not tried,,Observation,2021-12-23,,,,public,2021-12-23,"Observation - Auction Market: In margin block release summary, time is getting displayed as '12:00:00 AM' in date field for all",assigned,open,
37868,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,Auction Floor : If system time is different from server time then incorrect bid start time and end time is displayed in ‘Details,new,open,
37867,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,"Upload View, Order Reinitiation screens: If system time is different from server time then incorrect bid start time and end time",new,open,
37866,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,Margin Block release report - If system time is different from server time then incorrect time is displayed in ‘Date and Time’ c,new,open,
37865,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,"Auction Tracker - If system time is different from server time then incorrect time is displayed in ‘Date and Time’, ‘Bid End Tim",new,open,
37864,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,Order Reinitiation screen - Bidding Start Time and Bidding End time displayed blank in grid.,new,open,
37863,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,Auction Tracker grid : Bid Date and Time displayed blank.,new,open,
37862,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,Auction Tracker - Bid Details : If system time is different from server time then incorrect time is displayed in ‘Bid Exch Dt Ti,new,open,
37861,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,Auction : Margin Block Release report - Data is not displayed.,new,open,
37860,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,ASC : Auction Tracker :If system time is different from server time then incorrect time is displayed in Bid Date column.,new,open,
37859,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,ASC : Initiator History: If system time is different from server time then incorrect time is displayed in Created Date.,new,open,
37858,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Bug,2021-12-23,,,,public,2021-12-23,ASC : Future watch and Future auction screen : If system time is different from server time then incorrect time and date is disp,new,open,
37703,NCDFI hostend,asham,gaurava,normal,major,always,,Bug,2021-12-18,,,,public,2021-12-18,NCDFI 93 ME--In confirmation session H1 bidder status is auto confirm but the margin for the same is released in confirmation se,assigned,open,
37687,NCDFI posttrade,asham,surajk,normal,major,always,,Bug,2021-12-17,,,,public,2021-12-17,"NCDFI--On trade rejection it shows error ""MARGIN STATUS UPDATION FAILED"".Trade no : 933511315020015.",assigned,open,
37665,NCDFI spotlite,saurabhr,,normal,minor,have not tried,,Observation,2021-12-16,,,,public,2021-12-16,"Ascending Market :- Initiator history :- In the column heading ,Description is misspelled as 'Discription '.",new,open,
37659,NCDFI spotlite,shivdasc,,normal,minor,have not tried,,Observation,2021-12-15,,,,public,2021-12-15,Group auction : In trade book view bill of material showing no data found and export of child trade also displayed blank,new,open,
37641,NCDFI,neelams,swapnilm,normal,feature,N/A,,New Change Request,2021-12-14,,,,public,2021-12-14,In case of MO initiating auction on behalf of member than to show order detail message on submit button.,assigned,open,
37640,NCDFI,neelams,swapnilm,normal,feature,N/A,,New Change Request,2021-12-14,,,,public,2021-12-14,kindly add the location column in the current auction winner list.,assigned,open,
37639,NCDFI,neelams,swapnilm,normal,feature,N/A,,New Change Request,2021-12-14,,,,public,2021-12-14,Add the Yankee trade auction (Auction Sale) trades details in the auction winner list.,assigned,open,
37140,NCDFI spotlite,vinishak,,normal,minor,have not tried,,Observation,2021-11-30,,,,public,2021-11-30,Observation : Contract Base Price Upload - Modified Date is displayed as '01/01/1970 05:30:00 AM',new,open,
37139,NCDFI spotlite,vinishak,,normal,major,have not tried,,Bug,2021-11-30,,,,public,2021-11-30,Auction Market - Future Watch - User is logged out after clicking on 'Modify' button. Unique No : 'TAC1000537-000000002709',new,open,
